item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
000935,Antibiotic_Supply,23.1,40.8,40.0,18.85,33,2025-06-07,504,Medical_Bay
000936,Water_Bottle,39.0,39.4,41.9,32.19,21,N/A,909,Crew_Quarters
000937,Protein_Bars,34.0,44.3,37.2,28.02,68,N/A,4173,Storage_Bay
000938,Pressure_Regulator,43.7,18.0,39.4,15.5,19,N/A,3886,Airlock
000939,Cooling_System,46.9,48.5,43.8,49.81,28,N/A,4363,Power_Bay
000940,Emergency_Oxygen_Mask,47.5,22.5,50.0,26.72,27,N/A,1365,Medical_Bay
000941,Handheld_Spectrometer,48.6,14.8,20.7,7.44,6,N/A,3410,Lab
000942,Tether_Reel,46.7,22.5,42.6,22.38,24,N/A,3861,External_Storage
000943,Tether_Reel,14.6,32.3,24.5,5.78,57,N/A,1650,Airlock
000944,Handheld_Spectrometer,32.7,23.0,33.0,12.41,4,N/A,4869,Engineering_Bay
000945,Circuit_Board,18.8,28.8,17.9,4.85,97,N/A,3693,Storage_Bay
000946,EV_Suit_Battery,32.5,20.5,25.4,8.46,90,N/A,963,Storage_Bay
000947,Water_Bottle,23.6,33.0,12.1,4.71,77,N/A,1109,Crew_Quarters
000948,Thruster_Fuel,10.0,24.0,13.7,1.64,13,N/A,3535,Engine_Bay
000949,Protein_Bars,24.2,18.4,16.4,3.65,69,N/A,505,Storage_Bay
000950,First_Aid_Kit,28.8,11.5,14.8,8.9,98,N/A,86,Medical_Bay
000951,Waste_Management_Kit,28.0,23.6,27.8,2.6,20,N/A,32,Sanitation_Bay
000952,Emergency_Beacon,42.3,12.0,27.6,7.0,52,N/A,4658,Cockpit
000953,Space_Suit,25.2,14.4,44.3,8.04,11,N/A,160,Airlock
000954,Tool_Kit,23.3,14.6,10.6,2.0,31,N/A,74,Storage_Bay
000955,Microgravity_Lab_Kit,21.3,29.2,26.3,9.0,76,N/A,41,Lab
000956,Tool_Kit,20.6,24.6,29.6,1.4,37,N/A,49,Maintenance_Bay
000957,Cooling_System,22.5,35.9,16.3,6.58,81,N/A,3447,Power_Bay
000958,Seed_Packets,24.1,12.7,28.7,6.1,6,N/A,41,Greenhouse
000959,Gyroscope_Module,37.9,20.5,22.5,8.74,96,N/A,2847,Engineering_Bay
000960,3D_Printer,24.8,29.8,35.3,13.04,28,N/A,3982,Engineering_Bay
000961,First_Aid_Kit,27.7,26.0,12.0,7.7,64,N/A,37,Medical_Bay
000962,LED_Work_Light,35.3,39.6,28.4,19.85,69,N/A,3337,Maintenance_Bay
000963,Water_Bottle,43.3,28.4,46.0,28.28,17,N/A,4865,Crew_Quarters
000964,Pressure_Regulator,43.7,36.8,41.6,33.45,7,N/A,3618,Engineering_Bay
000965,Waste_Management_Kit,20.5,21.3,18.7,5.4,5,N/A,47,Engineering_Bay
000966,Emergency_Beacon,43.0,30.7,35.9,23.7,61,N/A,673,Command_Center
000967,Vacuum_Sealed_Tools,11.1,40.0,38.7,8.59,20,N/A,421,Maintenance_Bay
000968,Scientific_Sensor,17.7,29.4,24.5,6.37,95,N/A,1860,Lab
000969,Microgravity_Lab_Kit,26.9,26.7,24.3,1.3,58,N/A,66,Lab
000970,Antibiotic_Supply,48.1,23.5,49.7,28.09,5,2025-09-29,4605,Medical_Bay
000971,Solar_Panel,91.2,62.1,1.9,16.0,1,N/A,854,External_Storage
000972,Medical_Scanner,18.8,43.0,16.9,6.83,96,2026-10-02,71,Medical_Bay
000973,Solar_Panel,99.0,50.1,1.4,7.8,18,N/A,4612,External_Storage
000974,Tool_Kit,24.6,27.1,18.6,8.4,89,N/A,99,Storage_Bay
000975,Antibiotic_Supply,35.3,13.4,31.3,7.4,92,2026-06-16,1039,Medical_Bay
000976,Vacuum_Sealed_Tools,23.6,11.8,14.5,2.02,68,N/A,45,Storage_Bay
000977,Solar_Panel,73.2,59.9,4.2,5.8,30,N/A,1205,External_Storage
000978,Vacuum_Sealed_Tools,17.9,30.7,31.7,8.71,53,N/A,2606,Maintenance_Bay
000979,Emergency_Oxygen_Mask,17.3,20.8,10.4,1.87,13,N/A,1956,Crew_Quarters
000980,Communication_Device,21.7,38.7,24.7,10.37,70,N/A,4247,Command_Center
000981,LED_Work_Light,45.9,11.2,25.2,6.48,92,N/A,923,Maintenance_Bay
000982,Battery_Pack,34.2,48.7,31.2,25.98,27,N/A,556,External_Storage
000983,Emergency_Beacon,15.5,49.5,39.8,15.27,86,N/A,249,Command_Center
000984,Water_Purification_Unit,13.3,14.1,11.1,1.04,17,N/A,2498,Crew_Quarters
000985,Radiation_Shield,25.7,47.9,45.4,27.94,44,N/A,3277,Engineering_Bay
000986,Battery_Pack,35.3,24.7,30.3,13.21,36,N/A,761,External_Storage
000987,EV_Suit_Battery,41.9,45.6,12.8,12.23,88,N/A,220,Storage_Bay
000988,Asteroid_Sample_Container,16.2,12.4,12.7,3.0,60,N/A,3503,Storage_Bay
000989,Tool_Kit,23.9,12.8,21.2,1.6,61,N/A,1,Storage_Bay
000990,CO2_Scrubber,34.1,43.7,31.7,23.62,5,N/A,495,Engineering_Bay
000991,Handheld_Spectrometer,12.6,30.4,19.3,3.7,96,N/A,4045,Engineering_Bay
000992,First_Aid_Kit,25.5,20.8,11.4,4.9,92,N/A,76,Crew_Quarters
000993,Medical_Scanner,46.0,19.1,24.9,10.94,84,2026-11-27,27,Medical_Bay
000994,CO2_Scrubber,30.3,13.9,37.8,7.96,58,N/A,112,Engineering_Bay
000995,Oxygen_Cylinder,24.2,22.6,91.2,29.9,99,N/A,1552,Crew_Quarters
000996,Waste_Management_Kit,18.2,19.5,23.9,3.3,91,N/A,97,Sanitation_Bay
000997,Microgravity_Lab_Kit,26.8,24.0,24.0,8.2,14,N/A,6,Lab
000998,Research_Samples,25.7,15.8,13.5,8.3,100,N/A,78,Lab
000999,Food_Packet,17.2,17.5,25.9,4.6,94,2026-08-06,99,Storage_Bay
001000,Protein_Bars,45.4,15.1,49.3,16.9,60,N/A,208,Storage_Bay
001001,Food_Packet,12.9,22.6,18.0,6.7,59,2025-10-01,3,Storage_Bay
001002,Navigation_Module,27.8,40.5,38.2,21.5,27,N/A,2955,Cockpit
001003,3D_Printer,17.2,33.4,39.5,11.35,88,N/A,4362,Engineering_Bay
001004,Laptop,25.6,21.3,31.2,8.51,81,N/A,1024,Crew_Quarters
001005,Food_Packet,10.1,10.0,21.0,8.8,34,2027-03-12,4,Storage_Bay
001006,LED_Work_Light,23.7,19.7,19.8,4.62,55,N/A,225,Maintenance_Bay
001007,Scientific_Sensor,18.3,24.4,23.3,5.2,76,N/A,2410,Cockpit
001008,Space_Suit,14.8,38.2,34.4,9.72,9,N/A,2791,Storage_Bay
001009,Solar_Panel,44.3,65.9,3.3,11.2,41,N/A,3165,Power_Bay
001010,Space_Suit,11.6,32.5,39.5,7.45,6,N/A,4622,Airlock
001011,Cooling_System,28.5,41.4,26.6,15.69,65,N/A,402,Engineering_Bay
001012,Waste_Management_Kit,24.5,21.5,15.4,1.9,33,N/A,82,Engineering_Bay
001013,Antibiotic_Supply,28.9,49.3,44.7,31.84,92,2026-03-16,3203,Lab
001014,Microgravity_Lab_Kit,24.1,28.4,11.6,6.0,57,N/A,95,Lab
001015,Solar_Panel,52.3,68.2,1.7,5.4,13,N/A,543,External_Storage
001016,Protein_Bars,27.7,44.6,37.0,22.86,85,N/A,3606,Storage_Bay
001017,Waste_Management_Kit,26.2,13.0,18.2,4.3,70,N/A,18,Engineering_Bay
001018,Navigation_Module,25.2,27.6,28.7,9.98,32,N/A,3937,Command_Center
001019,Laptop,27.0,22.8,38.3,11.79,81,N/A,383,Command_Center
001020,Seed_Packets,12.0,26.4,10.2,3.1,55,N/A,23,Greenhouse
001021,First_Aid_Kit,11.4,24.7,26.4,9.8,82,N/A,3,Crew_Quarters
001022,Protein_Bars,10.7,23.0,47.5,5.84,73,N/A,2226,Crew_Quarters
001023,Protein_Bars,38.1,35.0,49.6,33.07,95,N/A,4011,Storage_Bay
001024,3D_Printer,28.9,20.1,10.3,2.99,1,N/A,2264,Lab
001025,Water_Purification_Unit,29.8,13.5,24.6,4.95,48,N/A,154,Life_Support
001026,Emergency_Beacon,19.2,41.0,23.8,9.37,42,N/A,159,Command_Center
001027,Gyroscope_Module,31.4,21.7,28.5,9.71,31,N/A,2297,Cockpit
001028,Navigation_Module,17.0,16.0,42.4,5.77,54,N/A,1981,Command_Center
001029,Helmet_Visor,19.3,32.3,35.9,11.19,21,N/A,3162,Crew_Quarters
001030,EV_Suit_Battery,46.4,27.6,21.2,13.57,8,N/A,247,Storage_Bay
001031,Food_Packet,15.0,25.3,20.4,4.3,65,2027-01-09,25,Storage_Bay
001032,Gyroscope_Module,16.2,27.9,34.6,7.82,58,N/A,3736,Engineering_Bay
001033,Circuit_Board,36.5,15.2,18.4,5.1,57,N/A,2299,Engineering_Bay
001034,Circuit_Board,17.1,42.7,43.3,15.81,43,N/A,1322,Storage_Bay
001035,3D_Printer,24.8,46.8,15.2,8.82,60,N/A,4141,Lab
001036,Space_Suit,44.3,36.3,11.7,9.41,51,N/A,114,Storage_Bay
001037,Space_Suit,42.6,31.8,19.9,13.48,90,N/A,3386,Storage_Bay
001038,Communication_Device,27.5,28.5,45.8,17.95,45,N/A,4657,Crew_Quarters
001039,Research_Samples,19.2,23.2,16.1,8.9,45,N/A,3308,Lab
001040,Research_Samples,28.7,23.6,27.7,2.1,60,N/A,2847,Lab
001041,Cooling_System,33.8,39.4,28.4,18.91,8,N/A,1614,Power_Bay
001042,Emergency_Beacon,49.3,21.0,21.6,11.18,7,N/A,1304,Cockpit
001043,Emergency_Beacon,40.6,23.1,15.8,7.41,49,N/A,3851,Command_Center
001044,Battery_Pack,12.3,42.0,34.2,8.83,65,N/A,325,External_Storage
001045,Food_Packet,25.1,24.3,25.1,7.0,17,2025-08-11,81,Crew_Quarters
001046,Food_Packet,17.0,28.2,25.1,5.5,16,2025-06-21,54,Crew_Quarters
001047,Laptop,38.6,46.6,34.8,31.3,64,N/A,4288,Crew_Quarters
001048,Emergency_Beacon,24.7,18.2,28.4,6.38,76,N/A,2203,Command_Center
001049,Lab_Microscope,40.5,30.9,19.7,12.33,64,N/A,4525,Lab
001050,Asteroid_Sample_Container,16.6,19.8,26.8,7.4,62,N/A,4425,Storage_Bay
001051,Seed_Packets,17.2,19.8,17.8,6.6,39,N/A,50,Lab
001052,EV_Suit_Battery,43.1,31.3,47.8,32.24,52,N/A,804,Storage_Bay
001053,Fire_Extinguisher,26.7,42.3,46.9,26.48,25,N/A,289,Engineering_Bay
001054,Circuit_Board,43.1,22.1,17.1,8.14,24,N/A,104,Storage_Bay
001055,Laptop,44.0,49.2,23.5,25.44,51,N/A,1906,Crew_Quarters
001056,Oxygen_Cylinder,29.1,23.0,64.5,39.2,52,N/A,3728,Airlock
001057,Scientific_Sensor,37.6,24.2,47.5,21.61,63,N/A,4612,Cockpit
001058,Medical_Scanner,44.2,44.8,35.7,35.35,87,2025-09-12,67,Medical_Bay
001059,Antibiotic_Supply,30.6,34.3,16.4,8.61,60,2026-05-07,2379,Medical_Bay
001060,Pressure_Regulator,36.5,29.4,24.2,12.98,14,N/A,1475,Airlock
001061,Medical_Scanner,21.5,14.8,21.0,3.34,75,2025-12-13,6,Medical_Bay
001062,Circuit_Board,11.8,22.5,41.4,5.5,36,N/A,244,Engineering_Bay
001063,Tool_Kit,28.9,17.1,12.1,7.3,35,N/A,12,Maintenance_Bay
001064,Laptop,14.7,33.7,14.7,3.64,60,N/A,4186,Crew_Quarters
001065,Gyroscope_Module,21.3,17.1,45.3,8.25,75,N/A,4351,Cockpit
001066,Radiation_Shield,45.8,19.1,34.7,15.18,16,N/A,2736,Engineering_Bay
001067,LED_Work_Light,36.7,48.1,31.1,27.45,93,N/A,4931,Maintenance_Bay
001068,Emergency_Oxygen_Mask,23.2,15.1,47.3,8.29,25,N/A,3962,Medical_Bay
001069,Antibiotic_Supply,32.5,42.1,42.2,28.87,62,2026-01-08,3884,Lab
001070,Scientific_Sensor,14.8,24.8,13.1,2.4,45,N/A,3707,Lab
001071,Circuit_Board,13.6,10.7,13.0,0.95,83,N/A,2509,Engineering_Bay
001072,Fire_Extinguisher,20.2,21.0,26.4,5.6,80,N/A,619,Crew_Quarters
001073,First_Aid_Kit,13.0,17.9,17.1,5.7,6,N/A,4,Crew_Quarters
001074,Navigation_Module,26.4,11.2,42.5,6.28,33,N/A,4097,Command_Center
001075,Communication_Device,33.7,14.5,48.3,11.8,37,N/A,1574,Command_Center
001076,Water_Purification_Unit,16.3,32.9,19.5,5.23,90,N/A,3644,Crew_Quarters
001077,Gyroscope_Module,11.5,25.3,40.4,5.88,18,N/A,3759,Cockpit
001078,Laptop,47.2,25.4,21.2,12.71,62,N/A,4347,Command_Center
001079,Protein_Bars,41.5,38.4,23.9,19.04,30,N/A,2290,Storage_Bay
001080,Vacuum_Sealed_Tools,15.5,16.3,20.2,2.55,2,N/A,523,Maintenance_Bay
001081,Radiation_Shield,32.7,18.6,45.6,13.87,70,N/A,4393,Engineering_Bay
001082,Protein_Bars,31.2,49.2,31.3,24.02,30,N/A,4607,Crew_Quarters
001083,Helmet_Visor,42.8,47.8,31.8,32.53,58,N/A,4261,Storage_Bay
001084,Protein_Bars,23.0,24.0,16.4,4.53,88,N/A,451,Storage_Bay
001085,Food_Packet,16.9,16.7,16.4,4.6,37,2026-08-08,48,Storage_Bay
001086,LED_Work_Light,33.2,15.9,14.2,3.75,63,N/A,1588,Maintenance_Bay
001087,First_Aid_Kit,18.9,26.2,25.8,6.5,58,N/A,4,Crew_Quarters
001088,EV_Suit_Battery,26.0,23.3,24.7,7.48,70,N/A,838,Storage_Bay
001089,CO2_Scrubber,20.3,44.9,48.3,22.01,2,N/A,987,Engineering_Bay
001090,Gyroscope_Module,23.9,18.8,27.6,6.2,9,N/A,389,Cockpit
001091,Pressure_Regulator,28.5,15.3,39.9,8.7,5,N/A,3761,Engineering_Bay
001092,Vacuum_Sealed_Tools,22.2,38.6,11.6,4.97,76,N/A,3669,Storage_Bay
001093,Cooling_System,26.3,45.1,41.2,24.43,13,N/A,356,Power_Bay
001094,Tool_Kit,14.1,21.2,12.4,9.1,37,N/A,44,Storage_Bay
001095,Space_Suit,19.1,47.9,40.4,18.48,66,N/A,3074,Storage_Bay
001096,Research_Samples,26.6,10.4,12.2,3.8,79,N/A,1732,Lab
001097,Laptop,39.2,30.6,30.5,18.29,38,N/A,2257,Crew_Quarters
001098,Fire_Extinguisher,16.5,49.8,29.4,12.08,88,N/A,3027,Crew_Quarters
001099,Space_Suit,20.1,22.5,12.4,2.8,57,N/A,1457,Storage_Bay
001100,Laptop,47.6,34.8,47.7,39.51,58,N/A,1907,Crew_Quarters
001101,First_Aid_Kit,26.0,20.5,10.0,6.5,67,N/A,69,Crew_Quarters
001102,Thruster_Fuel,39.6,43.5,31.1,26.79,99,N/A,4113,Engine_Bay
001103,Food_Packet,26.6,14.4,20.3,9.1,50,2025-07-22,71,Storage_Bay
001104,Microgravity_Lab_Kit,10.3,24.2,11.3,8.9,18,N/A,73,Crew_Quarters
001105,CO2_Scrubber,47.2,40.4,17.0,16.21,90,N/A,699,Engineering_Bay
001106,CO2_Scrubber,38.7,29.7,26.8,15.4,52,N/A,578,Life_Support
001107,EV_Suit_Battery,17.6,14.0,13.0,1.6,7,N/A,612,Airlock
001108,CO2_Scrubber,15.3,41.2,42.0,13.24,64,N/A,637,Life_Support
001109,Asteroid_Sample_Container,16.0,25.0,15.6,2.4,1,N/A,3835,Storage_Bay
001110,Pressure_Regulator,44.0,46.4,47.8,48.79,32,N/A,3076,Airlock
001111,Microgravity_Lab_Kit,26.8,19.0,26.3,2.6,7,N/A,42,Crew_Quarters
001112,Battery_Pack,30.7,19.0,11.5,3.35,15,N/A,404,External_Storage
001113,Lab_Microscope,32.3,49.3,26.2,20.86,99,N/A,3052,Lab
001114,Navigation_Module,50.0,34.5,41.9,36.14,84,N/A,2790,Command_Center
001115,Handheld_Spectrometer,27.6,15.6,27.1,5.83,55,N/A,3310,Engineering_Bay
001116,Water_Bottle,17.5,47.4,46.0,19.08,81,N/A,3618,Storage_Bay
001117,Pressure_Regulator,38.1,20.2,47.2,18.16,93,N/A,1223,Airlock
001118,Handheld_Spectrometer,21.0,40.3,12.2,5.16,85,N/A,2308,Lab
001119,Water_Purification_Unit,49.4,48.1,49.2,58.45,18,N/A,1344,Crew_Quarters
001120,Food_Packet,22.1,18.5,12.0,7.5,40,2026-05-20,13,Crew_Quarters
001121,Scientific_Sensor,22.8,49.3,44.0,24.73,86,N/A,3429,Cockpit
001122,Radiation_Shield,31.8,40.2,29.4,18.79,46,N/A,2484,Engineering_Bay
001123,Gyroscope_Module,15.3,24.0,32.1,5.89,98,N/A,3523,Cockpit
001124,First_Aid_Kit,28.3,16.2,27.5,4.9,51,N/A,38,Crew_Quarters
001125,Handheld_Spectrometer,43.3,17.5,16.3,6.18,1,N/A,579,Lab
001126,Circuit_Board,15.2,49.8,41.4,15.67,15,N/A,998,Engineering_Bay
001127,Scientific_Sensor,12.1,26.5,26.0,4.17,99,N/A,3020,Cockpit
001128,LED_Work_Light,15.0,33.7,40.1,10.14,81,N/A,2769,Maintenance_Bay
001129,Solar_Panel,42.6,80.7,3.2,17.9,40,N/A,3841,External_Storage
001130,Waste_Management_Kit,14.2,16.7,13.2,4.3,29,N/A,56,Engineering_Bay
001131,Tool_Kit,22.9,20.1,23.0,7.0,81,N/A,26,Maintenance_Bay
001132,Laptop,47.4,35.8,37.2,31.56,38,N/A,1096,Crew_Quarters
001133,Space_Suit,26.9,40.9,49.0,26.96,9,N/A,2198,Storage_Bay
001134,Solar_Panel,88.6,54.5,4.7,5.6,49,N/A,353,Power_Bay
001135,Cooling_System,22.6,49.9,49.9,28.14,9,N/A,658,Power_Bay
001136,EV_Suit_Battery,37.7,49.3,41.0,38.1,40,N/A,755,Storage_Bay
001137,3D_Printer,10.3,30.0,40.4,6.24,93,N/A,4720,Engineering_Bay
001138,Lab_Microscope,17.1,17.4,13.2,1.96,27,N/A,1702,Medical_Bay
001139,Battery_Pack,43.6,13.1,33.1,9.45,76,N/A,242,External_Storage
001140,Antibiotic_Supply,11.4,23.7,47.1,6.36,91,2026-10-26,4937,Lab
001141,Food_Packet,18.1,13.2,25.9,9.4,3,2026-02-09,75,Storage_Bay
001142,Laptop,26.9,48.8,26.6,17.46,85,N/A,3161,Crew_Quarters
001143,Emergency_Oxygen_Mask,37.0,33.5,48.9,30.31,26,N/A,3884,Medical_Bay
001144,Laptop,14.2,35.1,49.5,12.34,60,N/A,732,Crew_Quarters
001145,Water_Bottle,36.4,24.8,11.6,5.24,69,N/A,4135,Crew_Quarters
001146,Battery_Pack,16.4,25.6,46.4,9.74,98,N/A,484,Power_Bay
001147,Medical_Scanner,33.0,27.9,24.8,11.42,25,2027-03-11,96,Lab
001148,Solar_Panel,51.9,55.3,2.4,7.3,57,N/A,2650,Power_Bay
001149,Tether_Reel,33.6,14.7,13.3,3.28,23,N/A,3357,External_Storage
001150,Helmet_Visor,42.0,16.0,28.9,9.71,25,N/A,4493,Crew_Quarters
001151,First_Aid_Kit,19.3,12.4,24.5,5.0,70,N/A,27,Crew_Quarters
001152,Water_Bottle,39.2,28.5,12.6,7.04,89,N/A,4410,Crew_Quarters
001153,Research_Samples,14.9,21.1,14.4,7.1,10,N/A,2081,Lab
001154,Protein_Bars,21.5,43.7,36.5,17.15,73,N/A,926,Crew_Quarters
001155,EV_Suit_Battery,35.2,16.7,23.6,6.94,55,N/A,410,Storage_Bay
001156,Microgravity_Lab_Kit,17.6,11.7,21.0,1.9,69,N/A,92,Lab
001157,Water_Purification_Unit,33.2,47.0,11.9,9.28,35,N/A,781,Life_Support
001158,Emergency_Oxygen_Mask,11.5,34.3,48.4,9.55,3,N/A,3574,Crew_Quarters
001159,Circuit_Board,45.0,28.2,15.1,9.58,36,N/A,4139,Engineering_Bay
001160,Helmet_Visor,19.3,39.9,17.9,6.89,22,N/A,2263,Storage_Bay
001161,Fire_Extinguisher,44.7,33.8,29.5,22.29,99,N/A,4137,Engineering_Bay
001162,Microgravity_Lab_Kit,10.5,11.9,23.4,4.8,56,N/A,42,Crew_Quarters
001163,Medical_Scanner,29.2,26.5,41.1,15.9,5,2025-10-28,86,Lab
001164,Tether_Reel,49.0,19.8,21.6,10.48,5,N/A,162,External_Storage
001165,Communication_Device,42.9,49.6,26.4,28.09,87,N/A,759,Crew_Quarters
001166,Protein_Bars,24.2,36.6,27.9,12.36,87,N/A,3416,Storage_Bay
001167,Scientific_Sensor,26.3,17.6,34.4,7.96,66,N/A,4949,Lab
001168,CO2_Scrubber,14.2,37.5,12.0,3.19,53,N/A,745,Life_Support
001169,Space_Suit,49.6,16.7,38.4,15.9,71,N/A,2415,Airlock
001170,Space_Suit,20.3,15.8,22.7,3.64,21,N/A,4803,Airlock
001171,CO2_Scrubber,17.8,40.7,42.1,15.25,58,N/A,628,Life_Support
001172,Emergency_Beacon,38.2,32.4,10.2,6.31,84,N/A,4366,Command_Center
001173,Handheld_Spectrometer,43.6,14.9,30.7,9.97,58,N/A,582,Lab
001174,Navigation_Module,15.4,49.6,47.9,18.29,51,N/A,1080,Cockpit
001175,Seed_Packets,18.3,26.4,26.6,8.8,11,N/A,36,Greenhouse
001176,Gyroscope_Module,10.6,36.9,16.4,3.21,60,N/A,4129,Engineering_Bay
001177,Water_Bottle,33.9,17.1,42.6,12.35,99,N/A,2504,Crew_Quarters
001178,EV_Suit_Battery,32.3,20.8,24.2,8.13,68,N/A,800,Storage_Bay
001179,Microgravity_Lab_Kit,29.2,23.8,20.8,9.6,96,N/A,23,Crew_Quarters
001180,Battery_Pack,34.3,19.2,31.3,10.31,13,N/A,301,External_Storage
001181,Battery_Pack,22.4,38.8,13.9,6.04,93,N/A,834,External_Storage
001182,Tether_Reel,16.7,44.1,25.8,9.5,96,N/A,1558,Airlock
001183,Oxygen_Cylinder,17.4,15.3,74.6,31.6,14,N/A,3834,Airlock
001184,Pressure_Regulator,15.0,36.9,10.6,2.93,6,N/A,287,Engineering_Bay
001185,Food_Packet,24.6,26.4,19.5,2.9,43,2025-12-05,30,Storage_Bay
001186,First_Aid_Kit,26.5,12.3,23.1,7.8,68,N/A,85,Crew_Quarters
001187,Pressure_Regulator,43.9,36.3,16.2,12.91,11,N/A,1731,Airlock
001188,Tool_Kit,27.0,25.3,16.4,5.4,40,N/A,86,Storage_Bay
001189,Space_Suit,44.5,30.7,23.9,16.33,59,N/A,3949,Airlock
001190,Water_Purification_Unit,46.6,44.7,28.1,29.27,83,N/A,2186,Crew_Quarters
001191,Laptop,28.9,24.3,37.6,13.2,42,N/A,46,Command_Center
001192,First_Aid_Kit,14.8,24.0,11.4,2.8,62,N/A,90,Medical_Bay
001193,Water_Purification_Unit,29.8,41.7,36.9,22.93,65,N/A,2084,Life_Support
001194,3D_Printer,40.8,15.9,44.4,14.4,34,N/A,3397,Lab
001195,Gyroscope_Module,11.2,23.6,18.1,2.39,54,N/A,3615,Cockpit
001196,Lab_Microscope,36.4,10.7,25.1,4.89,99,N/A,3355,Lab
001197,Emergency_Beacon,15.1,46.1,12.7,4.42,53,N/A,1411,Command_Center
001198,Radiation_Shield,22.8,32.1,43.4,15.88,61,N/A,1914,Storage_Bay
001199,Tether_Reel,23.7,44.7,39.4,20.87,83,N/A,2148,External_Storage
001200,Navigation_Module,18.9,45.9,22.2,9.63,92,N/A,775,Command_Center
001201,Gyroscope_Module,46.7,15.6,45.5,16.57,36,N/A,2064,Engineering_Bay
001202,Helmet_Visor,10.1,10.2,33.6,1.73,19,N/A,95,Storage_Bay
001203,Space_Suit,21.9,16.2,31.3,5.55,32,N/A,3610,Airlock
001204,Water_Bottle,45.6,29.6,32.5,21.93,1,N/A,231,Crew_Quarters
001205,3D_Printer,39.3,31.5,34.7,21.48,83,N/A,2988,Engineering_Bay
001206,Radiation_Shield,32.9,48.4,15.6,12.42,23,N/A,367,Engineering_Bay
001207,Pressure_Regulator,27.0,20.5,12.5,3.46,86,N/A,2266,Engineering_Bay
001208,First_Aid_Kit,15.2,13.2,11.6,4.1,53,N/A,76,Crew_Quarters
001209,Waste_Management_Kit,10.6,29.0,23.9,4.9,57,N/A,76,Sanitation_Bay
001210,Gyroscope_Module,20.4,36.6,25.5,9.52,45,N/A,765,Cockpit
001211,Medical_Scanner,41.2,14.2,46.5,13.6,66,2025-07-02,98,Lab
001212,Seed_Packets,17.0,26.0,26.1,8.5,51,N/A,9,Lab
001213,First_Aid_Kit,21.5,15.0,21.4,2.0,54,N/A,23,Medical_Bay
001214,Scientific_Sensor,22.5,26.4,30.6,9.09,48,N/A,312,Lab
001215,Radiation_Shield,48.4,12.9,26.8,8.37,53,N/A,4524,Engineering_Bay
001216,Battery_Pack,38.0,27.0,44.1,22.62,5,N/A,491,Power_Bay
001217,Handheld_Spectrometer,47.0,46.1,49.4,53.52,78,N/A,4545,Lab
001218,Antibiotic_Supply,28.4,13.9,43.2,8.53,98,2025-10-05,3347,Medical_Bay
001219,Handheld_Spectrometer,47.7,30.5,46.3,33.68,28,N/A,266,Lab
001220,Research_Samples,23.0,11.0,18.4,7.9,52,N/A,4269,Storage_Bay
001221,Circuit_Board,43.2,44.6,29.2,28.13,10,N/A,1197,Engineering_Bay
001222,Circuit_Board,45.5,40.9,16.3,15.17,45,N/A,1674,Storage_Bay
001223,Research_Samples,13.1,23.5,15.6,5.2,86,N/A,4851,Lab
001224,Gyroscope_Module,46.2,39.6,15.3,14.0,83,N/A,2223,Engineering_Bay
001225,Medical_Scanner,11.6,44.0,33.7,8.6,91,2026-02-27,42,Medical_Bay
001226,EV_Suit_Battery,13.3,17.8,29.2,3.46,74,N/A,252,Storage_Bay
001227,Pressure_Regulator,35.7,33.6,31.3,18.77,9,N/A,676,Engineering_Bay
001228,Asteroid_Sample_Container,26.4,14.5,10.4,6.9,68,N/A,4227,Lab
001229,Research_Samples,11.6,19.6,23.2,7.1,73,N/A,3177,Lab
001230,Laptop,18.0,17.3,48.4,7.54,50,N/A,3527,Command_Center
001231,3D_Printer,49.2,27.8,43.1,29.48,83,N/A,77,Engineering_Bay
001232,Gyroscope_Module,41.0,40.1,17.3,14.22,27,N/A,1803,Engineering_Bay
001233,CO2_Scrubber,28.0,21.6,25.4,7.68,55,N/A,868,Engineering_Bay
001234,3D_Printer,45.4,29.8,11.9,8.05,7,N/A,3753,Engineering_Bay
001235,LED_Work_Light,24.5,32.6,14.3,5.71,50,N/A,2957,Engineering_Bay
001236,Tool_Kit,29.3,27.9,11.6,5.2,68,N/A,82,Storage_Bay
001237,Space_Suit,29.1,49.9,28.9,20.98,61,N/A,2361,Airlock
001238,Helmet_Visor,24.8,49.0,22.2,13.49,79,N/A,2761,Storage_Bay
001239,CO2_Scrubber,15.2,38.2,35.1,10.19,14,N/A,374,Life_Support
001240,Medical_Scanner,20.9,46.0,28.1,13.51,16,2026-07-09,67,Lab
001241,Laptop,39.8,36.0,17.7,12.68,35,N/A,19,Command_Center
001242,Scientific_Sensor,12.9,10.2,17.6,1.16,85,N/A,1253,Cockpit
001243,LED_Work_Light,11.7,32.2,22.4,4.22,87,N/A,4167,Engineering_Bay
001244,Cooling_System,33.6,16.1,34.6,9.36,42,N/A,226,Power_Bay
001245,Water_Bottle,47.0,46.7,38.5,42.25,84,N/A,4577,Crew_Quarters
001246,Tool_Kit,18.0,25.4,12.9,6.0,79,N/A,64,Maintenance_Bay
001247,Lab_Microscope,42.8,37.6,45.8,36.85,22,N/A,240,Lab
001248,Microgravity_Lab_Kit,14.7,20.3,20.0,7.1,3,N/A,63,Lab
